month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
7/1/2012,Mississippi,480,,4557,4712,113,260,0,49,28,0,909,1316,4,,,,,,,,,,,,12428
7/1/2012,Missouri,2804,,13903,10796,431,623,0,14,31,0,893,1331,0,,,,,,,,,,,,30826
7/1/2012,Montana,990,,2532,3400,46,194,34,1,2,0,430,908,0,,,,,,,,,,,,8537
7/1/2012,Nebraska,2771,,73,1595,12,2,0,0,0,0,2,102,0,,,,,,,,,,,,4557
7/1/2012,Nevada,1170,,4086,3108,148,280,0,0,1,0,248,188,0,,,,,,,,,,,,9229
7/1/2012,New Hampshire,2317,,3350,2598,20,0,2,0,0,0,0,10,0,,,,,,,,,,,,8297
7/1/2012,New Jersey,0,,3759,2504,167,0,0,0,0,0,0,0,0,,,,,,,,,,,,6430
7/1/2012,New Mexico,547,,3853,3378,123,211,0,2,4,0,373,559,1,,,,,,,,,,,,9051
7/1/2012,New York,2166,,6002,11448,372,86,205,0,0,0,0,5,0,,,,,,,,,,,,20284
7/1/2012,North Carolina,15805,,653,9311,234,179,0,3,11,0,1574,2247,5,,,,,,,,,,,,30022
7/1/2012,North Dakota,1053,,1273,2344,24,51,0,0,0,0,42,149,0,,,,,,,,,,,,4936
7/1/2012,Ohio,0,,20677,13904,581,839,0,1,2,0,936,874,1,,,,,,,,,,,,37815
7/1/2012,Oklahoma,0,,10487,7960,378,615,0,9,4,0,1445,1695,3,,,,,,,,,,,,22596
7/1/2012,Oregon,11,,8707,7660,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,16380
7/1/2012,Pennsylvania,319,,40,63868,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,64227
7/1/2012,Puerto Rico,0,,962,208,3,29,0,0,0,0,0,0,0,,,,,,,,,,,,1202
7/1/2012,Rhode Island,0,,763,622,17,84,0,0,0,0,0,0,0,,,,,,,,,,,,1486
7/1/2012,South Carolina,9130,,6315,4318,138,218,0,5,1,0,935,844,1,,,,,,,,,,,,21905
