month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
1/1/2009,Alabama,0,,12280,12563,,777,0,5,15,,1779,2351,,,,,,,,,,,,,29770
1/1/2009,Alaska,0,,1783,1959,,217,0,8,5,,115,140,,,,,,,,,,,,,4227
1/1/2009,Arizona,3329,,8304,6642,,563,0,2,2,,864,587,,,,,,,,,,,,,20293
1/1/2009,Arkansas,2839,,5567,6446,,365,0,4,26,,759,1813,,,,,,,,,,,,,17819
1/1/2009,California,29229,,21603,21205,,0,2,0,0,,0,0,,,,,,,,,,,,,72039
1/1/2009,Colorado,1,,12325,11576,,4291,0,0,0,,0,0,,,,,,,,,,,,,28193
1/1/2009,Connecticut,10731,,4130,3506,,151,75,0,0,,0,0,,,,,,,,,,,,,18593
1/1/2009,Delaware,0,,971,848,,41,0,0,0,,0,0,,,,,,,,,,,,,1860
1/1/2009,District of Columbia,0,,33,1,,0,0,0,0,,0,0,,,,,,,,,,,,,34
1/1/2009,Florida,0,,29351,18574,,1384,425,3,1,,826,605,,,,,,,,,,,,,51169
1/1/2009,Georgia,15218,,11415,9324,,543,0,27,56,,1257,1863,,,,,,,,,,,,,39703
1/1/2009,Guam,0,,22,30,,2,0,0,0,,0,0,,,,,,,,,,,,,54
1/1/2009,Hawaii,894,,0,0,,0,0,0,0,,0,0,,,,,,,,,,,,,894
1/1/2009,Idaho,1940,,2404,3506,,219,0,5,6,,240,583,,,,,,,,,,,,,8903
1/1/2009,Illinois,43131,,9012,9485,,440,0,0,0,,0,0,,,,,,,,,,,,,62068
1/1/2009,Indiana,0,,11648,10284,,790,0,0,0,,2,472,,,,,,,,,,,,,23196
1/1/2009,Iowa,8498,,35,3305,,33,0,0,1,,3,112,,,,,,,,,,,,,11987
1/1/2009,Kansas,0,,6488,6418,,471,0,2,3,,345,404,,,,,,,,,,,,,14131
1/1/2009,Kentucky,145120,,8922,8631,,875,0,10,16,,1347,2114,,,,,,,,,,,,,167035
1/1/2009,Louisiana,0,,9366,10487,,584,0,6,7,,796,973,,,,,,,,,,,,,22219
1/1/2009,Maine,0,,1721,2195,,116,0,4,35,,43,86,,,,,,,,,,,,,4200
1/1/2009,Mariana Islands,0,,0,0,,0,0,0,0,,0,0,,,,,,,,,,,,,0
1/1/2009,Maryland,0,,4456,4108,,14,0,3,2,,50,101,,,,,,,,,,,,,8734
1/1/2009,Massachusetts,4421,,2570,1820,,149,0,0,0,,0,0,,,,,,,,,,,,,8960
1/1/2009,Michigan,17672,,2403,9604,,221,0,0,0,,0,282,,,,,,,,,,,,,30182
1/1/2009,Minnesota,9279,,5561,7035,,375,0,0,5,,86,427,,,,,,,,,,,,,22768
1/1/2009,Mississippi,230,,5456,7611,,349,0,33,50,,948,1524,,,,,,,,,,,,,16201
1/1/2009,Missouri,1015,,15627,12613,,939,0,4,12,,479,1421,,,,,,,,,,,,,32110
1/1/2009,Montana,863,,2056,3049,,244,0,1,5,,320,981,,,,,,,,,,,,,7519
1/1/2009,Nebraska,3215,,8,2366,,12,0,0,1,,1,99,,,,,,,,,,,,,5702
1/1/2009,Nevada,1209,,4663,3623,,294,0,0,0,,273,162,,,,,,,,,,,,,10224
1/1/2009,New Hampshire,1411,,2444,2279,,15,8,0,1,,0,7,,,,,,,,,,,,,6165
1/1/2009,New Jersey,0,,2216,1915,,85,0,0,0,,0,0,,,,,,,,,,,,,4216
1/1/2009,New Mexico,538,,3759,3966,,299,0,4,13,,344,712,,,,,,,,,,,,,9635
1/1/2009,New York,2514,,4512,11128,,222,5,0,0,,0,2,,,,,,,,,,,,,18383
1/1/2009,North Carolina,21064,,268,13042,,413,0,11,24,,1363,2353,,,,,,,,,,,,,38538
1/1/2009,North Dakota,282,,888,2140,,64,0,1,0,,27,121,,,,,,,,,,,,,3523
1/1/2009,Ohio,0,,17698,12963,,1254,0,25,84,,662,907,,,,,,,,,,,,,33593
1/1/2009,Oklahoma,0,,9907,8648,,814,0,11,17,,1063,1638,,,,,,,,,,,,,22098
1/1/2009,Oregon,100,,7610,8616,,473,0,0,0,,0,0,,,,,,,,,,,,,16799
1/1/2009,Pennsylvania,222,,0,54359,,114,0,0,0,,0,0,,,,,,,,,,,,,54695
1/1/2009,Puerto Rico,0,,538,78,,9,0,0,0,,0,0,,,,,,,,,,,,,625
1/1/2009,Rhode Island,0,,642,506,,139,0,0,0,,0,0,,,,,,,,,,,,,1287
1/1/2009,South Carolina,3143,,7516,5355,,308,0,2,6,,665,823,,,,,,,,,,,,,17818
1/1/2009,South Dakota,0,,1689,3345,,141,0,0,0,,53,219,,,,,,,,,,,,,5447
1/1/2009,Tennessee,2224,,16542,12075,,664,0,0,0,,0,0,,,,,,,,,,,,,31505
1/1/2009,Texas,6031,,36799,33028,,2554,0,36,52,,3753,4582,,,,,,,,,,,,,86835
1/1/2009,Utah,19495,,4608,4488,,218,0,0,0,,0,0,,,,,,,,,,,,,28809
1/1/2009,Vermont,0,,726,832,,61,0,0,0,,0,0,,,,,,,,,,,,,1619
1/1/2009,Virgin Islands,158,,24,1,,0,0,0,0,,0,0,,,,,,,,,,,,,183
1/1/2009,Virginia,0,,14276,12469,,388,0,0,0,,0,0,,,,,,,,,,,,,27133
1/1/2009,Washington,8578,,10586,9757,,826,11,0,2,,825,941,,,,,,,,,,,,,31526
1/1/2009,West Virginia,0,,4401,5499,,407,0,9,13,,736,1955,,,,,,,,,,,,,13020
1/1/2009,Wisconsin,0,,5678,8160,,9,0,0,0,,7,217,,,,,,,,,,,,,14071
1/1/2009,Wyoming,461,,1666,2011,,99,6,1,3,,95,211,,,,,,,,,,,,,4553
12/1/2008,Wyoming,389,,2277,3567,,144,14,0,2,,63,156,,,,,,,,,,,,,6612
11/1/2008,Alabama,5,,13329,21562,,861,0,10,13,,1356,2458,,,,,,,,,,,,,39594
11/1/2008,Alaska,0,,2938,4422,,373,0,2,6,,88,116,,,,,,,,,,,,,7945
11/1/2008,Arizona,2816,,8851,9306,,658,0,0,0,,662,520,,,,,,,,,,,,,22813
11/1/2008,Arkansas,2087,,5997,12778,,371,2,7,31,,566,2412,,,,,,,,,,,,,24251
11/1/2008,California,23154,,23123,26912,,0,1,0,0,,0,0,,,,,,,,,,,,,73190
11/1/2008,Colorado,0,,16668,19911,,3219,0,0,0,,0,0,,,,,,,,,,,,,39798
11/1/2008,Connecticut,6571,,3829,5384,,151,651,0,0,,0,0,,,,,,,,,,,,,16586
11/1/2008,Delaware,0,,914,1524,,74,0,0,0,,0,0,,,,,,,,,,,,,2512
11/1/2008,District of Columbia,0,,54,0,,1,0,0,0,,0,0,,,,,,,,,,,,,55
11/1/2008,Florida,0,,33870,28509,,1802,475,7,2,,618,576,,,,,,,,,,,,,65859
11/1/2008,Georgia,12954,,12723,16897,,734,0,14,49,,1015,1722,,,,,,,,,,,,,46108
11/1/2008,Guam,0,,14,20,,0,0,0,0,,0,0,,,,,,,,,,,,,34
11/1/2008,Hawaii,989,,0,0,,0,0,0,0,,0,0,,,,,,,,,,,,,989
11/1/2008,Idaho,1766,,3038,5774,,241,0,1,7,,187,525,,,,,,,,,,,,,11539
11/1/2008,Illinois,40567,,8864,14439,,667,0,0,0,,0,0,,,,,,,,,,,,,64537
11/1/2008,Indiana,0,,10541,18501,,718,0,0,1,,0,606,,,,,,,,,,,,,30367
11/1/2008,Iowa,6159,,41,6829,,27,0,0,2,,1,129,,,,,,,,,,,,,13188
11/1/2008,Kansas,0,,6259,10554,,591,0,1,3,,287,462,,,,,,,,,,,,,18157
11/1/2008,Kentucky,141522,,9095,15827,,844,0,7,19,,1012,2343,,,,,,,,,,,,,170669
11/1/2008,Louisiana,0,,12756,22360,,827,0,10,5,,638,1165,,,,,,,,,,,,,37761
11/1/2008,Maine,0,,1822,4237,,142,0,5,32,,39,90,,,,,,,,,,,,,6367
11/1/2008,Mariana Islands,0,,0,0,,0,0,0,0,,0,0,,,,,,,,,,,,,0
11/1/2008,Maryland,0,,5513,7892,,10,0,0,0,,38,128,,,,,,,,,,,,,13581
11/1/2008,Massachusetts,4272,,2503,2857,,141,4,0,0,,0,0,,,,,,,,,,,,,9777
11/1/2008,Michigan,17398,,2451,20847,,248,0,0,3,,0,422,,,,,,,,,,,,,41369
11/1/2008,Minnesota,8181,,5060,14371,,371,0,0,3,,60,521,,,,,,,,,,,,,28567
11/1/2008,Mississippi,247,,6874,16844,,482,0,22,27,,766,2102,,,,,,,,,,,,,27364
11/1/2008,Missouri,629,,15195,21263,,980,0,3,11,,367,1931,,,,,,,,,,,,,40379
11/1/2008,Montana,592,,2394,5508,,260,0,1,4,,257,972,,,,,,,,,,,,,9988
11/1/2008,Nebraska,3128,,18,4819,,8,0,0,0,,3,153,,,,,,,,,,,,,8129
11/1/2008,Nevada,644,,6018,5938,,453,0,0,0,,254,129,,,,,,,,,,,,,13436
11/1/2008,New Hampshire,1548,,2853,3486,,12,6,0,0,,0,8,,,,,,,,,,,,,7913
11/1/2008,New Jersey,0,,1658,3219,,77,0,0,0,,0,0,,,,,,,,,,,,,4954
11/1/2008,New Mexico,203,,4730,5813,,370,0,3,13,,302,644,,,,,,,,,,,,,12078
11/1/2008,New York,2175,,3823,20863,,187,22,0,1,,0,10,,,,,,,,,,,,,27081
11/1/2008,North Carolina,17444,,276,23861,,268,0,5,28,,1144,2398,,,,,,,,,,,,,45424
11/1/2008,North Dakota,221,,979,3822,,69,1,1,0,,16,139,,,,,,,,,,,,,5248
11/1/2008,Ohio,0,,21284,28183,,1626,0,15,43,,567,1538,,,,,,,,,,,,,53256
11/1/2008,Oklahoma,0,,12083,15797,,1118,0,7,10,,928,2425,,,,,,,,,,,,,32368
11/1/2008,Oregon,89,,8973,12936,,638,0,0,0,,0,0,,,,,,,,,,,,,22636
11/1/2008,Pennsylvania,482,,0,78173,,171,2,0,0,,0,0,,,,,,,,,,,,,78828
11/1/2008,Puerto Rico,0,,421,79,,11,0,0,0,,0,0,,,,,,,,,,,,,511
11/1/2008,Rhode Island,0,,709,738,,171,0,0,0,,0,0,,,,,,,,,,,,,1618
11/1/2008,South Carolina,2336,,11372,11993,,465,0,5,3,,517,773,,,,,,,,,,,,,27464
11/1/2008,South Dakota,0,,1569,5559,,137,0,0,0,,40,261,,,,,,,,,,,,,7566
11/1/2008,Tennessee,0,,18184,19871,,899,0,0,0,,0,0,,,,,,,,,,,,,38954
11/1/2008,Texas,9041,,50641,60497,,3784,0,27,41,,3238,5090,,,,,,,,,,,,,132359
11/1/2008,Utah,2801,,5375,7606,,301,0,0,0,,0,0,,,,,,,,,,,,,16083
11/1/2008,Vermont,0,,687,1673,,57,0,0,0,,0,0,,,,,,,,,,,,,2417
11/1/2008,Virgin Islands,87,,30,1,,2,0,0,0,,0,0,,,,,,,,,,,,,120
11/1/2008,Virginia,0,,16688,21895,,658,0,0,0,,0,0,,,,,,,,,,,,,39241
11/1/2008,Washington,7880,,11988,15191,,803,7,3,4,,694,854,,,,,,,,,,,,,37424
11/1/2008,West Virginia,0,,4442,11499,,377,0,0,6,,523,3001,,,,,,,,,,,,,19848
11/1/2008,Wisconsin,0,,6604,16946,,19,0,0,1,,5,352,,,,,,,,,,,,,23927
11/1/2008,Wyoming,310,,2259,3134,,144,5,1,2,,83,176,,,,,,,,,,,,,6114
10/1/2008,Alabama,18,,8671,12052,,516,0,11,14,,1566,2050,,,,,,,,,,,,,24898
10/1/2008,Alaska,0,,2006,3502,,174,0,5,7,,107,125,,,,,,,,,,,,,5926
10/1/2008,Arizona,2941,,5815,5790,,366,0,4,4,,691,595,,,,,,,,,,,,,16206
10/1/2008,Arkansas,2496,,3899,9028,,283,6,8,31,,689,2322,,,,,,,,,,,,,18762
10/1/2008,California,29299,,17782,18270,,0,21,0,0,,0,0,,,,,,,,,,,,,65372
10/1/2008,Colorado,0,,9892,13220,,3003,0,0,0,,0,0,,,,,,,,,,,,,26115
10/1/2008,Connecticut,6861,,3151,3664,,81,816,0,0,,0,0,,,,,,,,,,,,,14573
10/1/2008,Delaware,0,,680,997,,39,0,0,0,,0,0,,,,,,,,,,,,,1716
10/1/2008,District of Columbia,0,,47,1,,1,0,0,0,,0,0,,,,,,,,,,,,,49
10/1/2008,Florida,0,,23978,17396,,1139,713,5,5,,687,552,,,,,,,,,,,,,44475
10/1/2008,Georgia,10924,,8650,11675,,466,0,22,39,,1149,2321,,,,,,,,,,,,,35246
10/1/2008,Guam,0,,29,26,,0,0,0,0,,0,0,,,,,,,,,,,,,55
10/1/2008,Hawaii,835,,0,0,,0,0,0,0,,0,0,,,,,,,,,,,,,835
10/1/2008,Idaho,1410,,1706,4582,,135,0,1,9,,247,889,,,,,,,,,,,,,8979
10/1/2008,Illinois,40120,,6422,9829,,413,0,0,0,,0,0,,,,,,,,,,,,,56784
10/1/2008,Indiana,0,,8106,11693,,353,0,0,2,,2,579,,,,,,,,,,,,,20735
10/1/2008,Iowa,5944,,23,4906,,7,0,0,3,,1,163,,,,,,,,,,,,,11047
10/1/2008,Kansas,0,,4258,6835,,307,0,0,1,,339,491,,,,,,,,,,,,,12231
10/1/2008,Kentucky,140346,,6343,10872,,594,0,9,26,,1298,2598,,,,,,,,,,,,,162086
10/1/2008,Louisiana,0,,7580,17167,,412,0,5,9,,824,1706,,,,,,,,,,,,,27703
10/1/2008,Maine,0,,1695,5625,,120,0,5,25,,58,274,,,,,,,,,,,,,7802
10/1/2008,Mariana Islands,0,,0,0,,0,0,0,0,,0,0,,,,,,,,,,,,,0
10/1/2008,Maryland,0,,3202,5118,,7,0,0,2,,42,122,,,,,,,,,,,,,8493
10/1/2008,Massachusetts,4627,,1953,1971,,78,2,0,0,,0,0,,,,,,,,,,,,,8631
10/1/2008,Michigan,17872,,2181,15751,,126,0,0,0,,0,412,,,,,,,,,,,,,36342
10/1/2008,Minnesota,8193,,4219,16992,,195,0,1,1,,85,817,,,,,,,,,,,,,30503
10/1/2008,Mississippi,232,,4480,8741,,292,0,29,28,,923,1770,,,,,,,,,,,,,16495
10/1/2008,Missouri,634,,11515,16302,,581,0,2,11,,469,1926,,,,,,,,,,,,,31440
10/1/2008,Montana,603,,1714,6232,,217,0,2,8,,322,1651,,,,,,,,,,,,,10749
10/1/2008,Nebraska,2353,,4,3507,,5,0,0,1,,1,117,,,,,,,,,,,,,5988
10/1/2008,Nevada,545,,4082,3554,,266,0,0,0,,231,172,,,,,,,,,,,,,8850
10/1/2008,New Hampshire,1280,,2156,3112,,16,1,0,1,,0,9,,,,,,,,,,,,,6575
10/1/2008,New Jersey,0,,1622,2232,,70,4,0,0,,0,0,,,,,,,,,,,,,3928
10/1/2008,New Mexico,302,,3462,4224,,196,0,3,19,,310,963,,,,,,,,,,,,,9479
10/1/2008,New York,2445,,3862,16464,,72,5,0,0,,0,10,,,,,,,,,,,,,22858
10/1/2008,North Carolina,12785,,188,14200,,161,0,18,38,,1296,2590,,,,,,,,,,,,,31276
10/1/2008,North Dakota,301,,718,5091,,44,0,0,2,,27,216,,,,,,,,,,,,,6399
10/1/2008,Ohio,0,,13552,15219,,775,0,17,29,,671,1078,,,,,,,,,,,,,31341
10/1/2008,Oklahoma,0,,6289,8907,,612,0,4,14,,1022,2038,,,,,,,,,,,,,18886
10/1/2008,Oregon,10,,5201,9051,,347,0,0,0,,0,0,,,,,,,,,,,,,14609
10/1/2008,Pennsylvania,210,,0,54888,,120,0,0,0,,0,0,,,,,,,,,,,,,55218
10/1/2008,Puerto Rico,0,,459,96,,15,0,0,0,,0,0,,,,,,,,,,,,,570
10/1/2008,Rhode Island,0,,527,537,,107,0,0,0,,0,0,,,,,,,,,,,,,1171
10/1/2008,South Carolina,2909,,4768,6291,,219,0,4,9,,579,901,,,,,,,,,,,,,15680
10/1/2008,South Dakota,0,,1132,6665,,88,0,1,0,,64,349,,,,,,,,,,,,,8299
10/1/2008,Tennessee,1,,11614,12168,,643,0,0,0,,0,0,,,,,,,,,,,,,24426
10/1/2008,Texas,13970,,26729,39563,,1869,0,30,53,,3724,6105,,,,,,,,,,,,,92043
10/1/2008,Utah,17155,,2270,4655,,137,0,0,0,,0,0,,,,,,,,,,,,,24217
10/1/2008,Vermont,0,,672,1660,,35,0,0,0,,0,0,,,,,,,,,,,,,2367
10/1/2008,Virgin Islands,71,,23,5,,0,0,0,0,,0,0,,,,,,,,,,,,,99
10/1/2008,Virginia,0,,10881,13834,,405,0,0,0,,0,0,,,,,,,,,,,,,25120
10/1/2008,Washington,6610,,7896,11333,,354,4,4,4,,757,1453,,,,,,,,,,,,,28415
10/1/2008,West Virginia,0,,3437,8506,,310,0,1,7,,697,2650,,,,,,,,,,,,,15608
10/1/2008,Wisconsin,0,,4298,15795,,6,0,1,3,,4,362,,,,,,,,,,,,,20469
10/1/2008,Wyoming,323,,1043,2165,,79,11,0,1,,75,320,,,,,,,,,,,,,4017
9/1/2008,Alabama,67,,6800,11200,,381,0,16,11,,1307,1583,,,,,,,,,,,,,21365
9/1/2008,Alaska,0,,2212,4005,,233,0,9,14,,255,355,,,,,,,,,,,,,7083
9/1/2008,Arizona,2377,,5314,5393,,274,0,3,4,,581,458,,,,,,,,,,,,,14404
9/1/2008,Arkansas,2600,,3030,6515,,225,4,5,17,,585,1734,,,,,,,,,,,,,14715
9/1/2008,California,24254,,15612,16489,,0,49,0,0,,0,0,,,,,,,,,,,,,56404
9/1/2008,Colorado,0,,7756,10614,,3226,0,0,0,,0,0,,,,,,,,,,,,,21596
9/1/2008,Connecticut,5964,,2642,2838,,55,805,0,0,,0,0,,,,,,,,,,,,,12304
9/1/2008,Delaware,0,,517,804,,28,0,0,0,,0,0,,,,,,,,,,,,,1349
9/1/2008,District of Columbia,0,,39,0,,0,0,0,0,,0,0,,,,,,,,,,,,,39
9/1/2008,Florida,0,,19209,12593,,771,406,7,5,,590,448,,,,,,,,,,,,,34029
9/1/2008,Georgia,8972,,6072,7421,,308,0,21,31,,963,1501,,,,,,,,,,,,,25289
9/1/2008,Guam,0,,21,21,,0,0,0,0,,0,0,,,,,,,,,,,,,42
9/1/2008,Hawaii,655,,0,0,,0,0,0,0,,0,0,,,,,,,,,,,,,655
9/1/2008,Idaho,1365,,1530,4093,,128,0,2,8,,218,751,,,,,,,,,,,,,8095
9/1/2008,Illinois,40551,,5265,8084,,361,0,0,0,,0,0,,,,,,,,,,,,,54261
9/1/2008,Indiana,0,,6047,8408,,274,0,0,6,,2,418,,,,,,,,,,,,,15155
9/1/2008,Iowa,4578,,17,3724,,0,0,0,0,,1,106,,,,,,,,,,,,,8426
9/1/2008,Kansas,0,,2905,4764,,208,0,2,1,,284,379,,,,,,,,,,,,,8543
9/1/2008,Kentucky,139611,,5529,7524,,400,0,15,17,,1037,1662,,,,,,,,,,,,,155795
9/1/2008,Louisiana,0,,5467,9719,,245,0,6,4,,602,1001,,,,,,,,,,,,,17044
9/1/2008,Maine,0,,1498,3806,,99,0,5,24,,46,122,,,,,,,,,,,,,5600
9/1/2008,Mariana Islands,0,,0,0,,0,0,0,0,,0,0,,,,,,,,,,,,,0
9/1/2008,Maryland,0,,2598,3708,,7,0,1,1,,33,89,,,,,,,,,,,,,6437
9/1/2008,Massachusetts,4527,,1703,1562,,60,5,0,0,,0,0,,,,,,,,,,,,,7857
9/1/2008,Michigan,15035,,2007,13809,,90,0,0,1,,0,308,,,,,,,,,,,,,31250
9/1/2008,Minnesota,6837,,3906,15820,,233,0,0,3,,84,564,,,,,,,,,,,,,27447
9/1/2008,Mississippi,194,,3163,5808,,191,0,45,36,,686,1205,,,,,,,,,,,,,11328
9/1/2008,Missouri,634,,8687,10349,,395,0,1,6,,347,1268,,,,,,,,,,,,,21687
9/1/2008,Montana,438,,1740,4856,,161,0,1,5,,282,1129,,,,,,,,,,,,,8612
9/1/2008,Nebraska,1641,,3,2616,,1,0,0,1,,0,102,,,,,,,,,,,,,4364
9/1/2008,Nevada,766,,2809,2672,,201,0,0,0,,216,148,,,,,,,,,,,,,6812
9/1/2008,New Hampshire,1056,,1683,2274,,6,3,0,0,,0,8,,,,,,,,,,,,,5030
9/1/2008,New Jersey,0,,1584,1555,,43,4,0,0,,0,0,,,,,,,,,,,,,3186
9/1/2008,New Mexico,375,,2746,3446,,154,0,3,7,,308,652,,,,,,,,,,,,,7691
9/1/2008,New York,3150,,3440,13770,,55,8,0,0,,0,5,,,,,,,,,,,,,20428
9/1/2008,North Carolina,10047,,152,9776,,126,0,8,28,,1049,1897,,,,,,,,,,,,,23083
9/1/2008,North Dakota,279,,585,3619,,34,0,1,2,,17,114,,,,,,,,,,,,,4651
9/1/2008,Ohio,0,,10193,11287,,472,0,9,28,,533,839,,,,,,,,,,,,,23361
9/1/2008,Oklahoma,0,,5209,7083,,482,0,3,18,,927,1596,,,,,,,,,,,,,15318
9/1/2008,Oregon,56,,5149,9058,,313,0,0,0,,0,0,,,,,,,,,,,,,14576
9/1/2008,Pennsylvania,182,,0,45924,,114,0,0,0,,0,0,,,,,,,,,,,,,46220
9/1/2008,Puerto Rico,0,,490,161,,7,0,0,0,,0,0,,,,,,,,,,,,,658
9/1/2008,Rhode Island,0,,416,438,,77,0,0,0,,0,0,,,,,,,,,,,,,931
9/1/2008,South Carolina,2256,,4215,4709,,152,0,4,3,,494,682,,,,,,,,,,,,,12515
9/1/2008,South Dakota,0,,1051,4770,,72,0,0,2,,43,255,,,,,,,,,,,,,6193
9/1/2008,Tennessee,18,,9053,8969,,420,0,0,0,,0,0,,,,,,,,,,,,,18460
9/1/2008,Texas,9776,,20206,33624,,1245,0,32,50,,2908,4151,,,,,,,,,,,,,71992
9/1/2008,Utah,4634,,2167,4068,,97,0,0,0,,0,0,,,,,,,,,,,,,10966
9/1/2008,Vermont,0,,611,1411,,31,0,0,0,,0,0,,,,,,,,,,,,,2053
9/1/2008,Virgin Islands,96,,28,2,,0,0,0,0,,0,0,,,,,,,,,,,,,126
9/1/2008,Virginia,0,,9266,10570,,288,0,0,0,,0,0,,,,,,,,,,,,,20124
9/1/2008,Washington,5916,,6488,9412,,308,6,1,2,,620,1126,,,,,,,,,,,,,23879
9/1/2008,West Virginia,0,,2912,5369,,211,0,2,6,,576,1694,,,,,,,,,,,,,10770
9/1/2008,Wisconsin,0,,3787,13429,,2,0,0,1,,1,215,,,,,,,,,,,,,17435
9/1/2008,Wyoming,285,,1012,2226,,69,5,0,5,,85,293,,,,,,,,,,,,,3980
8/1/2008,Alabama,23,,8018,9809,,438,1,10,16,,1451,1498,,,,,,,,,,,,,21264
8/1/2008,Alaska,0,,1759,2967,,105,0,4,7,,137,222,,,,,,,,,,,,,5201
8/1/2008,Arizona,2783,,5496,5553,,229,3,2,3,,675,457,,,,,,,,,,,,,15201
8/1/2008,Arkansas,1896,,3272,5376,,219,3,6,24,,579,1550,,,,,,,,,,,,,12925
8/1/2008,California,29536,,17263,17143,,0,0,0,0,,0,0,,,,,,,,,,,,,63942
8/1/2008,Colorado,0,,8916,10236,,3308,0,0,0,,0,0,,,,,,,,,,,,,22460
8/1/2008,Connecticut,5501,,2593,2618,,55,606,0,0,,0,0,,,,,,,,,,,,,11373
8/1/2008,Delaware,0,,561,710,,25,0,0,0,,0,0,,,,,,,,,,,,,1296
8/1/2008,District of Columbia,0,,1,0,,0,0,0,0,,0,0,,,,,,,,,,,,,1
8/1/2008,Florida,0,,19929,12190,,760,477,5,0,,562,393,,,,,,,,,,,,,34316
8/1/2008,Georgia,8229,,7170,7336,,259,0,28,30,,1004,1371,,,,,,,,,,,,,25427
8/1/2008,Guam,0,,7,24,,2,0,0,0,,0,0,,,,,,,,,,,,,33
8/1/2008,Hawaii,613,,0,0,,0,2,0,0,,0,0,,,,,,,,,,,,,615
8/1/2008,Idaho,1196,,1611,3411,,184,0,4,12,,202,614,,,,,,,,,,,,,7234
8/1/2008,Illinois,33710,,5521,7899,,277,0,0,0,,0,0,,,,,,,,,,,,,47407
8/1/2008,Indiana,0,,6615,8228,,239,0,0,1,,2,415,,,,,,,,,,,,,15500
8/1/2008,Iowa,3547,,23,2610,,1,0,0,0,,1,100,,,,,,,,,,,,,6282
8/1/2008,Kansas,0,,3672,4831,,282,0,1,1,,289,332,,,,,,,,,,,,,9408
8/1/2008,Kentucky,137218,,5761,7585,,482,5,12,23,,1105,2001,,,,,,,,,,,,,154192
8/1/2008,Louisiana,0,,6769,10402,,304,0,9,2,,775,918,,,,,,,,,,,,,19179
8/1/2008,Maine,0,,1549,2901,,102,0,8,25,,39,118,,,,,,,,,,,,,4742
8/1/2008,Mariana Islands,0,,0,0,,0,0,0,0,,0,0,,,,,,,,,,,,,0
8/1/2008,Maryland,0,,2597,3250,,9,0,0,0,,33,81,,,,,,,,,,,,,5970
8/1/2008,Massachusetts,5205,,1891,1495,,77,8,0,0,,0,0,,,,,,,,,,,,,8676
8/1/2008,Michigan,13726,,2054,10440,,56,0,0,1,,0,287,,,,,,,,,,,,,26564
8/1/2008,Minnesota,6728,,4050,10413,,174,0,0,5,,79,457,,,,,,,,,,,,,21906
8/1/2008,Mississippi,665,,4029,6201,,215,0,48,37,,846,1218,,,,,,,,,,,,,13259
8/1/2008,Missouri,600,,10309,10787,,431,0,5,13,,355,1171,,,,,,,,,,,,,23671
8/1/2008,Montana,486,,1847,4029,,161,0,3,3,,315,941,,,,,,,,,,,,,7785
8/1/2008,Nebraska,1484,,4,2215,,1,0,0,0,,3,107,,,,,,,,,,,,,3814
8/1/2008,Nevada,712,,3489,2775,,261,0,0,0,,206,144,,,,,,,,,,,,,7587
8/1/2008,New Hampshire,1264,,1741,2037,,8,2,0,0,,0,7,,,,,,,,,,,,,5059
8/1/2008,New Jersey,0,,1432,1390,,34,11,0,0,,0,0,,,,,,,,,,,,,2867
8/1/2008,New Mexico,425,,3016,3361,,180,0,2,20,,333,597,,,,,,,,,,,,,7934
8/1/2008,New York,3107,,3237,9179,,57,7,0,0,,0,5,,,,,,,,,,,,,15592
8/1/2008,North Carolina,10036,,168,10282,,101,0,10,19,,1103,1814,,,,,,,,,,,,,23533
8/1/2008,North Dakota,217,,550,2516,,30,2,0,2,,25,107,,,,,,,,,,,,,3449
